daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2004        4        3      2.7      2.7   0.0259   0.0259    0.224    0.224     2.87       62        0        0 
-2004        4        4     3.18     3.18   0.0305   0.0305    0.274    0.274     2.87       62        0        0 
-2004        4        5     2.29     2.29    0.022    0.022    0.211    0.211     2.87       62        0        0 
-2004        4        6     2.79     2.79   0.0268   0.0268    0.277    0.277     2.87       62        0        0 
-2004        4        7      3.3      3.3   0.0317   0.0317    0.325    0.325     2.87       62        0        0 
-2004        4        8     3.56     3.56   0.0342   0.0342    0.357    0.357     2.87       62        0        0 
-2004        4        9     2.47     2.47   0.0237   0.0237    0.255    0.255     2.86       62        0        0 
-2004        4       10     1.04     1.04     0.01     0.01    0.115    0.115     2.86       62        0        0 
-2004        4       11     2.18     2.18   0.0209   0.0209    0.222    0.222     2.86       62        0        0 
-2004        4       12      6.6      6.6   0.0633   0.0633    0.589    0.589     2.86       62        0        0 
-2004        4       13     2.58     2.58   0.0247   0.0247    0.225    0.225     2.86       62        0        0 
-2004        4       14     5.21     5.21     0.05     0.05    0.439    0.439     2.86       62        0        0 
-2004        4       15     5.63     5.63    0.054    0.054    0.478    0.478     2.86       62        0        0 
-2004        4       16      5.1      5.1    0.049    0.049    0.452    0.452     2.87       62        0        0 
-2004        4       17     4.45     4.45   0.0427   0.0427    0.377    0.377     2.87       62        0        0 
-2004        4       18      2.3      2.3   0.0221   0.0221    0.209    0.209     2.86       62        0        0 
-2004        4       19     3.05     3.05   0.0293   0.0293    0.284    0.284     2.86       62        0        0 
-2004        4       20     5.89     5.89   0.0565   0.0565    0.502    0.502     2.86       62        0        0 
-2004        4       21     4.12     4.12   0.0395   0.0395    0.343    0.343     2.86       62        0        0 
-2004        4       22     5.44     5.44   0.0522   0.0522    0.449    0.449     2.87       62        0        0 
-2004        4       23     7.06     7.06   0.0677   0.0677    0.592    0.592     2.87       62        0        0 
-2004        4       24     2.38     2.38   0.0228   0.0228    0.201    0.201     2.87       62        0        0 
-2004        4       25      6.7      6.7   0.0643   0.0643    0.567    0.567     2.87       62        0        0 
-2004        4       26     5.87     5.87   0.0563   0.0563    0.519    0.519     2.87       62        0        0 
-2004        4       27     4.36     4.36   0.0418   0.0418    0.403    0.403     2.87       62        0        0 
-2004        4       28     3.95     3.95   0.0379   0.0379    0.353    0.353     2.87       62        0        0 
-2004        4       29     4.14     4.14   0.0397   0.0397    0.344    0.344     2.87       62        0        0 
-2004        4       30      4.6      4.6   0.0441   0.0441    0.414    0.414     2.87       62        0        0 
-2004        5        1     6.98     6.98    0.067    0.067    0.577    0.577     2.87       62        0        0 
-2004        5        2     5.69     5.69   0.0546   0.0546    0.474    0.474     2.87     62.1        0        0 
-2004        5        3     5.12     5.12   0.0492   0.0492    0.425    0.425     2.87     62.1        0        0 
-2004        5        4     3.55     3.55   0.0341   0.0341    0.316    0.316     2.87     62.1        0        0 
-2004        5        5     5.06     5.06   0.0485   0.0485    0.439    0.439     2.87     62.1        0        0 
-2004        5        6     5.12     5.12   0.0492   0.0492    0.432    0.432     2.87     62.1        0        0 
-2004        5        7     2.82     2.82   0.0271   0.0271    0.245    0.245     2.87     62.1        0        0 
-2004        5        8      2.2      2.2   0.0212   0.0212    0.188    0.188     2.86     62.1        0        0 
-2004        5        9     3.42     3.42   0.0328   0.0328    0.283    0.283     2.86     62.1        0        0 
-2004        5       10     5.55     5.55   0.0532   0.0532    0.459    0.459     2.86     62.1        0        0 
-2004        5       11     2.47     2.47   0.0237   0.0237    0.209    0.209     2.86     62.1        0        0 
-2004        5       12     6.76     6.76   0.0649   0.0649    0.573    0.573     2.87     62.1        0        0 
-2004        5       13     2.67     2.67   0.0257   0.0257    0.231    0.231     2.86     62.1        0        0 
-2004        5       14      5.3      5.3   0.0509   0.0509     0.44     0.44     2.87     62.1        0        0 
-2004        5       15     7.28     7.28   0.0699   0.0699    0.624    0.624     2.87     62.1        0        0 
-2004        5       16     5.98     5.98   0.0574   0.0574    0.514    0.514     2.87     62.1        0        0 
-2004        5       17     5.38     5.38   0.0516   0.0516    0.525    0.525     2.87     62.1        0        0 
-2004        5       18     5.93     5.93    0.057    0.057    0.577    0.577     2.87     62.1        0        0 
-2004        5       19     6.17     6.17   0.0592   0.0592    0.595    0.595     2.87     62.1        0        0 
-2004        5       20     3.63     3.63   0.0348   0.0348    0.315    0.315     2.87     62.1        0        0 
-2004        5       21     6.11     6.11   0.0587   0.0587    0.509    0.509     2.87     62.1        0        0 
-2004        5       22     7.24     7.24   0.0695   0.0695     0.63     0.63     2.87     62.1        0        0 
-2004        5       23     7.45     7.45   0.0716   0.0716     0.63     0.63     2.88     62.1        0        0 
-2004        5       24      8.6      8.6   0.0826   0.0826    0.719    0.719     2.88     62.1        0        0 
-2004        5       25     6.13     6.13   0.0589   0.0589    0.521    0.521     2.88     62.1        0        0 
-2004        5       26      6.3      6.3   0.0605   0.0605     0.53     0.53     2.88     62.1        0        0 
-2004        5       27     5.27     5.27   0.0506   0.0506    0.444    0.444     2.88     62.1        0        0 
-2004        5       28     7.75     7.75   0.0744   0.0744     0.67     0.67     2.88     62.1        0        0 
-2004        5       29     5.14     5.14   0.0493   0.0493    0.521    0.521     2.88     62.1        0        0 
-2004        5       30     2.65     2.65   0.0254   0.0254    0.224    0.224     2.88     62.1        0        0 
-2004        5       31     6.51     6.51   0.0625   0.0625    0.549    0.549     2.88     62.1        0        0 
-2004        6        1     5.85     5.85   0.0562   0.0562     0.56     0.56     2.89     62.1        0        0 
-2004        6        2     1.67     1.67    0.016    0.016    0.136    0.136     2.88     62.3        0        0 
-2004        6        3     6.82     6.82   0.0655   0.0655    0.566    0.566     2.88     62.3        0        0 
-2004        6        4     3.22     3.22   0.0309   0.0309    0.264    0.264     2.88     62.3        0        0 
-2004        6        5     5.54     5.54   0.0532   0.0532     0.46     0.46     2.88     62.3        0        0 
-2004        6        6     7.42     7.42   0.0712   0.0712    0.685    0.685     2.88     62.3        0        0 
-2004        6        7     2.81     2.81    0.027    0.027    0.545    0.545     2.88     62.3        0        0 
-2004        6        8        0        0        0        0    0.492    0.492     2.88     62.3        0        0 
-2004        6        9     2.46     2.46   0.0236   0.0236    0.517    0.517     2.88     62.3        0        0 
-2004        6       10     2.53     2.53   0.0243   0.0243    0.222    0.222     2.88     62.3        0        0 
-2004        6       11     4.47     4.47   0.0429   0.0429    0.387    0.387     2.88     62.3        0        0 
-2004        6       12     5.83     5.83    0.056    0.056    0.485    0.485     2.88     62.3        0        0 
-2004        6       13      5.3      5.3   0.0508   0.0508    0.442    0.442     2.88     62.3        0        0 
-2004        6       14     6.12     6.12   0.0588   0.0588    0.608    0.608     2.88     62.3        0        0 
-2004        6       15     6.09     6.09   0.0585   0.0585    0.609    0.609     2.88     62.3        0        0 
-2004        6       16     6.26     6.26   0.0601   0.0601    0.559    0.559     2.89     62.3        0        0 
-2004        6       17     4.88     4.88   0.0468   0.0468    0.442    0.442     2.89     62.3        0        0 
-2004        6       18     2.96     2.96   0.0284   0.0284    0.247    0.247     2.89     62.3        0        0 
-2004        6       19     7.16     7.16   0.0687   0.0687    0.594    0.594     2.89     62.3        0        0 
-2004        6       20     5.95     5.95   0.0571   0.0571    0.494    0.494     2.89     62.3        0        0 
-2004        6       21     5.17     5.17   0.0496   0.0496    0.424    0.424     2.89     62.3        0        0 
-2004        6       22     5.64     5.64   0.0541   0.0541    0.477    0.477     2.89     62.3        0        0 
-2004        6       23     3.55     3.55   0.0341   0.0341    0.314    0.314     2.89     62.3        0        0 
-2004        6       24     5.96     5.96   0.0572   0.0572    0.512    0.512     2.89     62.3        0        0 
-2004        6       25     4.59     4.59   0.0441   0.0441    0.387    0.387     2.89     62.3        0        0 
-2004        6       26     4.31     4.31   0.0413   0.0413    0.402    0.402     2.89     62.3        0        0 
-2004        6       27     4.67     4.67   0.0449   0.0449    0.467    0.467     2.89     62.3        0        0 
-2004        6       28     6.97     6.97   0.0669   0.0669    0.625    0.625     2.89     62.3        0        0 
-2004        6       29     7.45     7.45   0.0715   0.0715    0.649    0.649     2.89     62.3        0        0 
-2004        6       30      4.7      4.7   0.0451   0.0451    0.405    0.405     2.89     62.3        0        0 
-2004        7        1     4.22     4.22   0.0405   0.0405     0.36     0.36     2.89     62.3        0        0 
-2004        7        2     4.36     4.36   0.0418   0.0418    0.366    0.366     2.89     62.4        0        0 
-2004        7        3     4.72     4.72   0.0453   0.0453    0.401    0.401     2.89     62.4        0        0 
-2004        7        4     3.77     3.77   0.0362   0.0362    0.313    0.313     2.89     62.4        0        0 
-2004        7        5     6.86     6.86   0.0659   0.0659    0.599    0.599     2.89     62.4        0        0 
-2004        7        6     6.55     6.55   0.0629   0.0629    0.614    0.614     2.89     62.4        0        0 
-2004        7        7     4.61     4.61   0.0443   0.0443    0.435    0.435     2.89     62.4        0        0 
-2004        7        8     4.68     4.68    0.045    0.045    0.433    0.433     2.89     62.4        0        0 
-2004        7        9      3.7      3.7   0.0355   0.0355    0.302    0.302     2.89     62.4        0        0 
-2004        7       10     5.17     5.17   0.0497   0.0497    0.423    0.423     2.89     62.4        0        0 
-2004        7       11     4.23     4.23   0.0406   0.0406    0.344    0.344     2.89     62.4        0        0 
-2004        7       12     3.05     3.05   0.0293   0.0293    0.248    0.248     2.89     62.4        0        0 
